các	L
võ sĩ	N
!	!

Đồng tiền	N
xương máu	N
…	...

Chúng tôi	P
đến	V
thăm	V
lò	N
võ	N
Jittigym	Np
-	-
một	M
trong	E
những	L
lò	N
danh tiếng	A
nhất	R
tại	E
Bangkok	Np
,	,
nằm	V
gần	A
ga	N
tàu điện ngầm	N
Ratchadapisek	Np
.	.

Chủ	N
lò	N
võ	N
này	P
là	V
ông	Nc
Jitti Damriram	Np
-	-
cựu	S
võ sĩ	N
một	M
thời	N
vang	V
bóng	N
của	E
Thái	Np
.	.

Jitti Damriram	Np
từng	R
lọt	V
vào	E
top	N
5	M
những	L
tay	N
đấm	V
xuất sắc	A
nhất	R
trong	E
giai đoạn	N
1978	M
-	-
1981	M
.	.

Sau	E
khi	N
thiết lập	V
kỷ lục	N
với	E
hơn	A
80	M
lần	N
thượng đài	V
toàn thắng	V
ở	E
những	L
sàn	N
nổi tiếng	A
nhất	R
Bangkok	Np
,	,
Jitti Damriram	Np
quyết định	V
giã từ	V
sự nghiệp	N
võ sĩ	N
vào	E
năm	N
1991	M
,	,
ông	N
mở	V
lò	N
Jittigym	Np
gần	A
đại lộ	N
Khao San	Np
.	.

Đây	P
cũng	R
là	V
một	M
trong	E
những	L
lò	N
đầu tiên	A
tại	E
Bangkok	Np
thu nhận	V
học viên	N
nước ngoài	N
.	.

Jittigym	Np
bắt đầu	V
nổi tiếng	A
với	E
cái	Nc
tên	N
“	"
International Muay	Np
(	(
Muay	Np
quốc tế	N
)	)
”	"
sau	E
khi	N
cho	V
ra đời	V
một số	L
nhà	Nc
vô địch	N
đến	V
từ	E
châu Âu	Np
.	.

Ông	Nc
Jitti Damriram	Np
cho	V
biết	V
Jittigym	Np
hiện	N
có	V
hơn	A
100	M
học viên	N
.	.

Khoảng	A
20%	M
trong	E
số	N
này	P
là	V
học viên	N
nội trú	V
chủ yếu	A
là	V
người	Nc
Thái	Np
đến	V
từ	E
các	L
tỉnh	N
,	,
tuổi	N
từ	E
5	M
-	-
15	M
.	.

Tùy	V
theo	V
sự	Nc
tiến bộ	V
của	E
từng	P
học viên	N
,	,
nhưng	C
trung bình	A
từ	E
sáu	M
tháng	N
đến	E
một	M
năm	N
,	,
các	L
học viên	N
“	"
nhí	A
”	"
sẽ	R
được	V
tung	V
lên	V
sàn	N
đấu	V
.	.

Nơi	N
đó	P
,	,
họ	P
sẽ	R
có	V
cơ hội	N
khẳng định	V
tên tuổi	N
và	C
tài năng	N
.	.

Một	M
trận	N
thắng	V
sẽ	R
giúp	V
họ	P
bỏ túi	V
ít nhất	X
8.000	M
baht	Nu
(	(
khoảng	A
200	M
USD	Nu
)	)
.	.

Nếu	C
bại trận	V
,	,
họ	P
chỉ	R
được	V
một	M
khoản	N
tiền	N
nhỏ	A
gọi	V
là	C
“	"
tiền	N
công	N
thượng đài	V
”	"
.	.

Và	C
dĩ nhiên	A
,	,
những	L
kẻ	Nc
bại trận	V
sẽ	R
khó	A
tìm	V
được	R
chỗ đứng	N
lâu dài	A
trên	E
con	Nc
đường	N
mưu sinh	V
khốc liệt	A
này	P
.	.

Trong	E
buổi	N
chiều	N
quan sát	V
cảnh	N
tập luyện	V
tại	E
lò	N
Jittigym	Np
,	,
chúng tôi	P
rất	R
ấn tượng	N
với	E
hai	M
anh em	N
nhà	N
Somsak	Np
.	.

Các	L
em	N
có	V
đôi	M
mắt	N
sáng	A
nhưng	C
luôn	R
ánh	V
lên	R
vẻ	N
lì lợm	A
của	E
một	M
đấu sĩ	N
chuyên nghiệp	A
.	.

Sinh	V
ra	R
và	C
lớn	V
lên	V
trong	E
một	M
gia đình	N
nghèo	A
ở	E
tỉnh	N
Nakhorn Nayok	Np
,	,
cách	V
Bangkok	Np
hơn	A
120	M
km	Nu
,	,
cha mẹ	N
buôn bán	V
hàng	N
rong	V
với	E
khoản	N
thu nhập	V
ít ỏi	A
không	R
đủ	A
nuôi	V
con	N
ăn học	V
.	.

Họ	P
đã	R
gửi	V
cả	P
hai	M
anh em	N
cho	E
thầy	N
Jitti Damriram	Np
với	E
phương thức	N
“	"
bán	V
xác	N
”	"
,	,
hy vọng	V
một	M
ngày	N
nào	P
đó	P
con	N
mình	P
sẽ	R
trở thành	V
những	L
đấu sĩ	N
tên tuổi	N
để	E
giúp	V
gia đình	N
vượt	V
qua	V
cảnh	N
nghèo	A
.	.

Người	N
anh	N
có	V
biệt danh	N
Dudt	Np
,	,
14	M
tuổi	N
,	,
học	V
Muay Thái	Np
chưa	R
đến	V
một	M
năm	N
nhưng	C
đã	R
12	M
lần	N
thượng đài	V
và	C
kiếm	V
hơn	A
10.000	M
baht	Nu
(	(
gần	A
300	M
USD	Nu
)	)
.	.

Em	N
không	R
tiêu xài	V
riêng	A
đồng	N
nào	P
cả	T
,	,
chỉ	R
sử dụng	V
một	M
phần	N
tiền	N
đóng	V
học phí	N
,	,
còn	C
toàn bộ	N
gửi	V
về	R
cho	E
cha mẹ	N
ở	E
quê	N
nhà	N
.	.

Dudt	Np
tâm sự	V
:	:
“	"
Buổi	N
sáng	N
em	N
đến	V
trường	N
(	(
Dudt	Np
đang	R
học	V
lớp	N
7	M
)	)
.	.

Em	N
dành	V
toàn bộ	N
thời gian	N
buổi	N
chiều	N
luyện	V
Muay Thái	Np
.	.

Những	L
ngày	N
luyện tập	V
đầu tiên	A
của	E
em	N
rất	R
khổ cực	A
.	.

Có	V
những	L
lúc	N
chân tay	N
em	N
đau	V
buốt	A
đến	E
độ	N
không thể	R
cất bước	V
đi	V
hay	C
cầm	V
bút	N
được	R
.	.

Nhưng	C
em	N
vẫn	R
gượng	V
dậy	V
khi	N
nghĩ	V
đến	E
cảnh	N
dãi nắng dầm mưa	X
buôn bán	V
của	E
cha mẹ	N
ở	E
quê	N
nhà	N
.	.

Em	N
muốn	V
trở thành	V
một	M
võ sĩ	N
chuyên nghiệp	A
,	,
nhưng	C
giấc	N
mơ	V
xa	A
hơn	R
của	E
em	N
là	V
được	V
vào	V
đại học	N
”	"
.	.

Không	R
phải	A
lúc nào	P
Dudt	Np
cũng	R
giành	V
thắng lợi	N
,	,
lần	N
đầu tiên	A
khi	N
được	V
xuất hiện	V
tại	E
sàn	N
đấu	V
danh tiếng	N
Rajadamnoen	Np
,	,
em	N
đã	R
bị	V
đối thủ	N
hạ	V
knockout	Nb
.	.

Thân thể	N
em	N
bầm	A
dập	V
và	C
thâm	A
tím	A
phải	V
nằm	V
liệt giường	A
hàng	R
tuần	N
liền	R
.	.

Nhưng	C
đồng môn	N
của	E
Dudt	Np
nói	V
họ	P
chưa	R
bao giờ	P
chứng kiến	V
cảnh	N
Dudt	Np
rên la	V
,	,
một	M
phần	N
vì	E
đó	P
là	V
bản lĩnh	N
của	E
Dudt	Np
và	C
một	M
phần	N
vì	E
đó	P
là	V
đặc tính	N
của	E
Muay Thái	Np
.	.

Người	Nc
võ sĩ	N
có thể	R
đau	V
đến	E
tột cùng	A
nhưng	C
không	R
bao giờ	P
được	V
kêu ca	V
.	.

Còn	C
bé	N
Kao	Np
là	V
học viên	N
nhỏ	A
nhất	R
ở	E
đây	P
,	,
em	N
chỉ	R
mới	R
9	M
tuổi	N
,	,
quê	N
ở	E
tận	E
miền	N
nam	N
Thái Lan	Np
,	,
giáp	V
với	E
Malaysia	Np
.	.

Chúng tôi	P
hỏi	V
Kao	Np
vì sao	X
thích	V
Muay Thái	Np
,	,
em	N
chỉ	R
cười	V
:	:
“	"
Sẽ	R
kiếm	V
được	R
nhiều	A
tiền	N
,	,
mẹ	N
bảo	V
thế	P
...	.
”	"
.	.

Kao	Np
chỉ	R
mới	R
được	V
gửi	V
lên	V
đây	P
hơn	A
một	M
tuần	N
,	,
những	L
bài tập	N
đầu tiên	A
mới	R
chỉ	R
là	V
những	L
điệu	N
múa	V
khởi động	V
“	"
Wai-kru	Np
”	"
mà	C
Kao	Np
rất	R
thích	V
,	,
nhưng	C
em	N
đâu	R
thể	R
biết	V
phía	N
trước	N
sẽ	R
là	V
con	Nc
đường	N
dài	A
đầy	A
máu	N
và	C
nước mắt	N
…	...

BINH NGUYÊN	Np
-	-
DUY BÌNH	Np

-	-
---------	-
-	-

*	X
Kỳ	N
sau	N
:	:
Câu chuyện	N
của	E
nhà	Nc
vô địch	N
Muay Thái	Np

-	-
------------------	-
-	-

Tin	N
,	,
bài	N
liên quan	V
:	:

-	-
Kỳ	N
1	M
:	:
Những	L
“	"
giác	N
đấu sĩ	N
”	"
!	!

06	M
:	:
01	M
:	:
00	M

Đời	N
thuyền viên	N
(	(
kỳ	N
4	M
)	)

“	"
Làng	N
Hàn Quốc	Np
”	"
dưới	E
chân	N
núi	N
Hồng Lĩnh	Np

TT	Ny
-	-
Nhóm	N
thanh niên	N
cưỡi	V
những	L
“	"
con	Nc
”	"
xe	N
xịn	A
Jupiter	Np
,	,
Spacy	Np
,	,
Dream	Np
...	.
chậm rãi	A
trên	E
con	Nc
đường	N
làng	N
rồi	C
đỗ	V
xịch	A
trước	E
ngôi	Nc
nhà	N
ba	M
tầng	N
treo	V
biển	N
“	"
Cà phê	N
Internet	Nb
Trang Nhung	Np
”	"
ngay	R
đầu	N
chợ	N
Cương Gián	Np
.	.

Họ	P
thảnh thơi	A
nhâm nhi	V
cà phê	N
,	,
phả	V
khói	N
thuốc	N
dày đặc	A
lên	E
không trung	N
,	,
vài	L
chàng	N
bận	A
online	Vb
“	"
chít chát	Vb
”	"
,	,
nhóm	N
còn	V
lại	R
chuyện trò	V
rôm rả	A
trong	E
tiếng	N
nhạc	N
xập xình	A
...	.

Thấy	V
ánh	Nc
mắt	N
ngạc nhiên	V
của	E
chúng tôi	P
,	,
chị	Nc
Linh	Np
bán	V
bánh đa	N
ngay	R
đầu	N
chợ	N
tươi cười	A
giải thích	V
:	:
“	"
Bọn	Nc
hắn	P
vừa	R
đi	V
biển	N
về	V
đấy	P
,	,
đang	R
đợi	V
đi	V
chuyến	N
sau	A
nên	C
ngày	N
nào	P
chẳng	R
ra	V
đây	P
ngồi	V
suốt	A
”	"
.	.

“	"
Làng	N
Hàn Quốc	Np
”	"

Đó	P
là	V
cách	N
gọi	V
trân trọng	V
,	,
đầy	A
thán phục	V
của	E
người	Nc
dân	N
Hà Tĩnh	Np
và	C
cả	P
Nghệ An	Np
dành	V
cho	V
Cương Gián	Np
(	(
huyện	N
Nghi Xuân	Np
,	,
Hà Tĩnh	Np
)	)
,	,
một	M
xã	N
nằm	V
ngay	R
dưới	E
chân	N
dãy	Nc
núi	N
Hồng Lĩnh	Np
.	.

Cương Gián	Np
7	M
-	-
8	M
năm	N
về	V
trước	A
vẫn	R
nằm	V
trong	E
diện	N
đặc biệt	A
khó khăn	A
với	E
trên	A
45%	M
hộ	N
nghèo	A
.	.

Vậy mà	X
nhờ	V
đi	V
biển	N
,	,
đi	V
bờ	N
(	(
đi	V
lao động	V
xuất khẩu	V
trên	E
bờ	N
)	)
,	,
Cương Gián	Np
hôm nay	N
đã	R
khoác	V
lên	R
mình	N
một	M
chiếc	Nc
áo	N
mới	A
,	,
trở thành	V
một	M
“	"
làng	N
Hàn Quốc	Np
”	"
nhộn nhịp	A
,	,
đông	A
vui	A
,	,
sầm uất	A
nhất	A
huyện	N
Nghi Xuân	Np
.	.

Đi	V
từ	E
đầu	N
xã	N
đã	R
nhìn	V
thấy	V
những	L
ngôi	Nc
nhà	N
hai	M
,	,
ba	M
tầng	N
san sát	A
mọc	V
cạnh	N
nhau	N
.	.

Đi	V
sâu	A
hơn	R
vào	E
các	L
thôn	N
,	,
những	L
ngôi	Nc
nhà	N
mới	A
mọc	V
lên	R
ngày càng	X
nhiều	A
,	,
từ	E
nhà	N
mái	N
bằng	A
,	,
nhà	N
kiểu	N
biệt thự	N
châu Âu	Np
,	,
đến	E
kiểu	N
nhà	N
chóp	N
đậm	A
chất	N
Á Đông	Np
với	E
muôn	L
màu	N
xanh	A
,	,
hồng	A
,	,
vàng	A
,	,
trắng	A
ẩn hiện	V
.	.

Từ	E
1995	M
đến	E
nay	P
,	,
đã	R
có	V
trên	A
4.000	M
lượt	N
người	N
Cương Gián	Np
đi	V
XKLĐ	Vy
,	,
trong	E
đó	P
hơn	A
30%	M
là	C
đi	V
biển	N
.	.

Những	L
năm	N
1995	M
-	-
2000	M
,	,
mỗi	M
năm	N
dân	N
đi	V
làm việc	V
ở	E
nước ngoài	N
chuyển	V
về	E
xã	N
38	M
-	-
40	M
tỉ	M
đồng	Nu
.	.

Con số	N
này	P
từ	E
năm	N
2000	M
trở lại	V
đây	P
đã	R
tăng	V
lên	R
55	M
-	-
65	M
tỉ	M
đồng	Nu
	X
năm	N
.	.

Hiện	N
có	V
trên	A
1.800	M
công dân	N
Cương Gián	Np
vẫn	R
đang	R
làm việc	V
ở	E
nước ngoài	N
.	.

Thu nhập	N
bình quân	A
đầu	N
người	N
của	E
Cương Gián	Np
năm	N
2004	M
là	V
6,5	M
triệu	M
đồng	Nu
	X
người	N
	X
Nhờ	E
có	V
tiền	N
của	E
con em	N
trong	E
xã	N
gửi	V
về	R
,	,
cơ sở hạ tầng	N
của	E
xã	N
đã	R
khác	A
.	.

Hệ thống	N
điện	N
,	,
đường	N
,	,
trường	N
,	,
trạm	N
đã	R
hoàn chỉnh	A
.	.

Trên	A
3.500	M
học sinh	N
của	E
xã	N
giờ	N
đã	R
yên tâm	V
“	"
học	V
chỉ	R
một	M
ca	N
”	"
trong	E
tám	M
ngôi	Nc
trường	N
hai	M
tầng	N
,	,
“	"
không	R
lo	V
mưa nắng	N
nữa	R
”	"
.	.

Năm	N
1995	M
xã	N
bắt đầu	V
xây	V
trường	N
và	C
sau	A
10	M
năm	N
xây dựng	V
,	,
Cương Gián	Np
đã	R
có	V
bốn	M
trường	N
tiểu học	N
,	,
hai	M
trường	N
THCS	Ny
,	,
hai	M
trường	N
mẫu giáo	N
.	.

Tất cả	P
đều	R
khang trang	A
,	,
nhà	N
hai	M
tầng	N
bêtông	N
kiên cố	A
.	.

Ông	Nc
Chánh	Np
tự hào	V
“	"
chỉ	R
có	V
hai	M
trường	N
được	V
xây	V
bằng	E
vốn	N
ODA	Y
,	,
sáu	M
trường	N
còn	V
lại	R
xây	V
hết	V
trên	A
5	M
tỉ	M
đồng	Nu
thì	C
tiền	N
ngân sách	N
trên	N
cho	V
chỉ	R
1,5	M
tỉ	M
.	.

Còn	V
lại	R
đều	R
là	V
tiền	N
của	E
dân	N
và	C
quĩ	N
phúc lợi	N
của	E
xã	N
”	"
.	.

Xã	N
cũng	R
đã	R
đầu tư	V
gần	A
2	M
tỉ	M
đồng	Nu
để	E
hoàn thành	V
mạng lưới	N
điện	N
,	,
đưa	V
điện	N
đến	V
từng	R
đầu	N
ngõ	N
cho	E
dân	N
.	.

Cũng	R
từ	E
nguồn	N
vốn	N
XKLĐ	Vy
,	,
nhiều	A
hộ	N
gia đình	N
ở	E
Cương Gián	Np
đã	R
mạnh dạn	A
đầu tư	V
làm	V
kinh tế	N
,	,
mở	V
nông trại	N
,	,
đầu tư	V
nuôi trồng	V
thủy hải sản	N
,	,
nuôi	V
ba ba	N
...	.
qui mô	N
từ	E
chục	M
tỉ	M
đồng	Nu
trở	V
lên	R
.	.

Kinh tế	N
khá giả	A
,	,
hầu hết	R
trẻ em	N
đều	R
được	V
đến	V
trường	N
,	,
người	N
già	A
được	V
nghỉ ngơi	V
,	,
được	V
chính quyền	N
và	C
con cái	N
quan tâm	V
hơn	R
...	.

Đường	N
làng	N
ngõ	N
xóm	N
đã	R
trải	V
nhựa	N
,	,
đổ	V
bêtông	N
gần	A
hết	V
.	.

Trụ sở	N
xã	N
,	,
trạm	N
y tế	N
,	,
năm	M
ngôi	Nc
trường học	N
và	C
cả	P
trường	N
mầm non	N
đều	R
đã	R
được	V
xây	V
mới	A
2	M
-	-
3	M
tầng	N
lừng lững	A
,	,
khang trang	A
.	.

Dọc	N
hai	M
bên	N
đường	N
liên	S
xã	N
và	C
cả	P
các	L
đường	N
liên	S
thôn	N
,	,
quán	N
hàng	N
mọc	V
lên	R
như	C
nấm	N
.	.

Từ	E
cửa hàng	N
vàng bạc	N
,	,
thu	V
đổi	V
ngoại tệ	N
,	,
bán	V
quần áo	N
thời thượng	N
đến	E
cửa hàng	N
mỹ phẩm	N
,	,
tạp hóa	N
đủ	A
loại	N
.	.

Rồi	C
nhà hàng	N
máy lạnh	N
,	,
cơm	N
phở	N
bình dân	A
,	,
quán	N
karaoke	Nb
,	,
cà phê	N
giải khát	V
,	,
Internet	Nb
...	.
đều	R
đã	R
hiện diện	V
ở	E
cái	T
nơi	N
mà	C
gần	A
chục	M
năm	N
trước	A
vẫn	R
được	R
gọi	V
là	C
xã	N
đặc biệt	A
khó khăn	A
,	,
hiu hắt	A
“	"
chẳng	R
ma	N
nào	P
ngó	V
tới	R
”	"
.	.

Trước	E
sự	N
ngỡ ngàng	A
của	E
khách	N
,	,
chị	Nc
Linh	Np
tự hào	A
khoe	V
:	:
“	"
Không	R
chỉ	R
các	L
chú	N
đâu	P
,	,
đến	E
cả	P
chồng	N
tôi	P
sau	E
khi	N
đi	V
biển	N
hai	M
,	,
ba	M
năm	N
giờ	N
về	V
còn	R
choáng	A
nữa là	X
khách	N
lạ	A
lần	N
đầu	N
đến	V
...	.
”	"
.	.

Đã	R
hơn	A
9	M
giờ	Nu
sáng	N
,	,
anh	Nc
Hồ Xuân Đức	Np
(	(
chồng	N
chị	Nc
Linh	Np
)	)
vẫn	R
chưa	R
ra	V
khỏi	V
nhà	N
,	,
anh	N
nằm	V
vắt vẻo	A
trên	E
ghế	N
salon	Nb
trong	E
phòng	N
khách	N
,	,
mơ màng	V
thưởng thức	V
điệu	N
múa	V
của	E
mấy	L
cô	Nc
ca sĩ	N
trên	E
màn hình	N
siêu	S
phẳng	A
29	M
inch	Nb
cùng	C
âm thanh	N
chát chúa	A
từ	E
bộ dàn	N
hiệu	N
Sony	Nb
mà	C
anh	N
vừa	R
sắm	V
.	.

Ngôi	Nc
nhà	N
mái	N
bằng	A
“	"
hơn	A
trăm	M
triệu	M
”	"
mà	C
vợ chồng	N
anh	Nc
Đức	Np
vừa	R
xây	V
khiêm tốn	A
nằm	V
lọt thỏm	V
trong	E
khu	N
nhà	N
hàng xóm	N
xung quanh	N
,	,
nhà	N
nào	P
nhà	N
nấy	P
đều	R
khang trang	A
hai	M
,	,
ba	M
tầng	N
nguy nga	A
,	,
lộng lẫy	A
.	.

Dù vậy	C
,	,
trong	E
ngôi	Nc
nhà	N
,	,
những	L
đồ dùng	N
thiết yếu	A
cho	E
đôi	M
vợ chồng	N
trẻ	A
đều	R
đầy đủ	A
và	C
là	V
“	"
hàng	N
xịn	A
”	"
,	,
từ	E
chiếc	Nc
tủ lạnh	N
Samsung	Np
,	,
tivi	N
,	,
đầu máy	N
Sony	Np
,	,
xe máy	N
Jupiter	Np
mới coóng	A
...	.

Đức	Np
nhún vai	V
:	:
“	"
Nhà	N
tôi	P
chỉ	R
là	V
hạng	N
thường thường	A
thôi	R
.	.

Anh	N
thấy	V
cả	P
làng	N
này	P
có	V
bao nhiêu	P
nhà	N
như	C
nhà	N
tôi	P
đâu	R
.	.

Họ	P
đi	V
về	V
toàn	R
xây	V
hai	M
,	,
ba	M
tầng	N
bề thế	A
,	,
hoành tráng	A
gấp	V
mấy	L
lần	N
nhà	N
tôi	P
.	.

Ở	E
xã	N
này	P
giờ	N
có	V
đến	T
vài	L
trăm	M
ngôi	Nc
nhà	N
như thế	X
,	,
nhà	N
tôi	P
bõ bèn	A
gì	T
”	"
.	.

Đức	Np
nói	V
cũng	R
phải	A
.	.

Ở	E
“	"
làng	N
Hàn Quốc	Np
”	"
,	,
nhà	N
đẹp	A
và	C
hoành tráng	A
nhất	A
phải	V
kể	V
đến	V
nhà	N
của	E
cựu	S
thuyền viên	N
Nguyễn Xuân Việt	Np
ngay	R
đầu	N
lối	N
vào	E
thôn	N
Cầu Đá	Np
.	.

Sau	E
mấy	L
chuyến	N
đi	V
biển	N
biền biệt	A
hàng	R
chục	M
tháng	N
trời	T
,	,
lần	N
nào	P
Việt	Np
cũng	R
mang	V
về	R
vài	L
chục	M
“	"
tờ	N
”	"
.	.

Còn	C
năm	N
nay	P
trở về	V
sau	E
chuyến	N
đi	V
biển	N
thứ	N
tư	M
,	,
anh	N
bù đắp	V
cho	E
cô	Nc
vợ	N
đang	R
mang	V
bầu	N
một	M
ngôi	Nc
nhà	N
hai	M
tầng	N
xây	V
gần	A
400	M
triệu	M
đồng	Nu
với	E
bao nhiêu	P
là	V
tiện nghi	A
đắt	A
tiền	N
,	,
trong	E
phòng	N
khách	N
có	V
hẳn	R
dàn	Nc
karaoke	Nb
,	,
tivi	N
Panasonic	Nb
màn hình	N
phẳng	A
như	C
tờ	Nc
giấy	N
,	,
một	M
bộ	Nc
salon	Nb
bằng	E
gỗ	N
to đùng	A
bóng lộn	A
dưới	E
ánh sáng	N
từ	E
chùm	Nc
đèn	N
treo	V
trên	E
trần	N
...	.

“	"
Chỉ	R
riêng	A
tiền	N
gỗ	N
cho	E
các	L
bộ	Nc
cửa	N
đã	R
mất	V
đứt	R
hơn	A
100	M
triệu	M
,	,
còn	C
mấy	L
thứ	Nc
này	P
cũng	R
vừa	R
lên	V
Vinh	N
mua	V
về	R
đấy	T
”	"
-	-
Việt	Np
nói	V
với	E
vẻ	N
hãnh diện	V
.	.

Có	V
tiền	N
,	,
Việt	Np
mua	V
hẳn	R
cho	E
em trai	N
một	M
chiếc	Nc
xe	N
công nông	N
đi	V
chở	V
vật liệu	N
xây dựng	V
cho	E
hàng	R
chục	M
căn	Nc
nhà	N
đang	R
xây	V
mới	A
trong	E
thôn	N
.	.

“	"
Đợi	V
bà xã	N
sinh	V
xong	V
,	,
nhìn	V
được	R
mặt	N
con	N
là	C
tôi	P
lại	R
đi	V
biển	N
”	"
-	-
Việt	Np
nói	V
với	E
vẻ	N
phấn chấn	A
.	.

Niềm	N
vui	A
của	E
người	Nc
lãnh đạo	N

Nhìn	V
cơ ngơi	N
khá giả	A
của	E
cả	P
xã	N
,	,
có lẽ	R
người	N
vui	A
hơn	R
tất cả	P
là	C
ông	Nc
Nguyễn Thế Chánh	Np
,	,
phó chủ tịch	N
xã	N
20	M
năm	N
“	"
dân	N
vẫn	R
không	R
cho	V
nghỉ	V
”	"
.	.

Chính	T
ông	N
là	V
người	N
đã	R
trăn trở	V
vì	E
sự	N
nghèo khó	A
của	E
người	Nc
dân	N
quê	N
mình	P
,	,
là	V
lãnh đạo	N
xã	N
đầu tiên	A
và	C
duy nhất	A
cho	R
đến	V
bây giờ	P
phải	V
lặn lội	V
,	,
mày mò	V
tìm	V
cách	N
thoát	V
nghèo	A
cho	E
dân	N
.	.

Kể	V
lại	R
chuyện	N
thoát	V
nghèo	A
,	,
ông	Nc
Chánh	Np
cười	V
sảng khoái	A
:	:
“	"
Để	E
thoát	V
nghèo	A
,	,
dân	N
có	V
cuộc sống	N
như	C
hôm nay	N
,	,
chúng tôi	P
đã	R
“	"
lừa	V
”	"
cả	P
bên	N
ngân hàng	N
suốt	A
bốn	M
,	,
năm	M
năm	N
trời	T
”	"
...	.

Những	L
năm	N
1995	M
về	E
trước	A
,	,
Cương Gián	Np
nghèo	A
ghê gớm	A
.	.

Cả	P
xã	N
gần	A
12.000	M
dân	N
,	,
với	E
gần	A
7.000	M
lao động	N
chính	A
mà	C
quĩ	N
đất	N
canh tác	V
chỉ	R
có	V
364	M
ha	Nu
,	,
trong	E
đó	P
chỉ	R
có	V
180	M
ha	Nu
đất	N
có thể	A
trồng	V
lúa	N
mà	C
chỉ	R
trồng	V
được	R
một	M
vụ	N
,	,
vụ	N
còn	V
lại	R
chỉ	R
trồng	V
được	R
khoai	N
,	,
đậu	N
,	,
lạc	N
.	.

Hằng	R
năm	N
xã	N
có	V
đến	T
một nửa	M
số	N
lao động	N
chính	A
thất nghiệp	V
.	.

8	M
km	Nu
bờ	N
biển	N
của	E
xã	N
cùng	C
nghề	N
làm	V
nước mắm	N
“	"
gia truyền	A
”	"
cũng	R
không	R
giúp	V
cuộc sống	N
người	Nc
dân	N
no đủ	A
.	.

Trên	A
1.000	M
ngư dân	N
luôn	R
sống	V
trong	E
cảnh	N
“	"
bữa	N
đói	A
,	,
bữa	N
no	A
”	"
phụ thuộc	V
ông	N
trời	N
.	.

Dân	N
nghèo	A
,	,
lao động	N
dư thừa	A
nhiều	A
,	,
năm	N
1994	M
xã	N
đã	R
phải	R
đưa	V
hơn	A
230	M
hộ	N
(	(
trên	A
1.000	M
nhân khẩu	N
)	)
đi	V
xây dựng	V
kinh tế	N
mới	A
ở	E
Quì Châu	Np
(	(
Nghệ An	Np
)	)
,	,
Kontum	Np
,	,
Đắc Lắc	Np
.	.

Nhưng	C
“	"
cũng	R
chẳng	R
ăn thua	V
,	,
cuộc sống	N
người	Nc
dân	N
vẫn	R
cơ cực	A
,	,
bần hàn	A
”	"
.	.

Khi	N
biết	V
có	V
chủ trương	N
đưa	V
lao động	N
ra	V
nước ngoài	N
làm việc	V
,	,
chẳng	R
biết	V
ngô	N
khoai	N
thế nào	X
,	,
phó chủ tịch	N
Chánh	Np
vẫn	R
tay xách nách mang	X
lặn lội	V
lên	V
Hà Nội	Np
.	.

Ông	N
đến	V
Bộ	N
Lao động	N
-	-
thương binh	N
&	&
xã hội	N
,	,
qua	V
Cục	N
Quản lý	V
lao động	N
ngoài	A
nước	N
gặp	V
các	L
lãnh đạo	N
để	E
dò hỏi	V
,	,
tìm hiểu	V
.	.

“	"
Anh	Nc
Hằng	Np
(	(
Nguyễn Văn Hằng	Np
,	,
nguyên	S
cục trưởng	N
Cục	N
Quản lý	V
lao động	N
ngoài	A
nước	N
khi	N
đó	P
-	-
NV	Ny
)	)
và	C
các	L
anh	N
lãnh đạo	V
cục	N
ngỡ ngàng	A
khi	N
thấy	V
một	M
nông dân	N
như	C
tôi	P
lặn lội	V
đến	V
tận	E
nơi	N
tìm hiểu	V
.	.

Chính	T
vì thế	C
các	L
anh	N
đã	R
giới thiệu	V
tôi	P
đến	V
các	L
công ty	N
xuất khẩu	V
lao động	N
(	(
XKLĐ	Vy
)	)
”	"
.	.

Tìm	V
được	R
hướng	N
đi	V
rồi	R
,	,
về	V
nhà	N
ông	Nc
Chánh	Np
bắt đầu	V
chiến dịch	N
tuyên truyền	V
,	,
vận động	V
,	,
thuyết phục	V
người	Nc
dân	N
.	.

Nhưng	C
khổ nỗi	X
,	,
người	Nc
dân	N
ai	P
cũng	R
muốn	V
đi	V
nhưng	C
biết	V
lấy	V
đâu	P
ra	R
tiền	N
.	.

Lại	R
thêm	V
một	M
cái	N
khó	A
.	.

Có lẽ	R
vì	E
khó	A
mà	C
ông	Nc
Chánh	Np
làm	V
liều	V
,	,
ông	N
chỉ đạo	V
quĩ tín dụng	N
nhân dân	N
cho	V
người	Nc
dân	N
vay	V
vốn	N
để	E
đi	V
XKLĐ	Vy
.	.

“	"
Lúc	N
đó	P
làm gì	X
có	V
chính sách	N
cho	V
dân	N
vay	V
vốn	N
để	E
đi	V
XKLĐ	Vy
.	.

Vì	C
bí	A
quá	R
nên	C
tôi	P
làm	V
liều	V
thôi	T
,	,
cũng	R
mục tiêu	N
xóa đói giảm nghèo	X
mà	T
”	"
.	.

Rồi	C
ông	N
cứ	R
làm	V
như thế	X
,	,
người	N
đi	V
trước	A
vay	V
vốn	N
,	,
khi	N
đi	V
làm	V
có	V
tiền	N
gửi	V
về	R
trả	V
nợ	N
thì	C
quĩ tín dụng	N
lại	R
tiếp tục	V
cho	V
người	N
khác	A
